bs_mean_price,bs_median_price,bs_std_price,bs_price_trend_slope,bs_correlation
114744.96112416405,102536.49025389676,33896.82912273328,2175.7270906929025,0.9816436836048028
110445.99379561994,99819.43256746061,29708.14377056461,2217.4747932969713,0.9664949353354002
107891.05107821261,97321.35464880557,31940.26584954328,2156.543012142971,0.9765358220188478
101794.87577936535,96381.65153604753,25070.998517118343,1601.2367970360854,0.9597612887079091
104862.23650361177,96992.65239181306,26512.260366297178,1856.963933214967,0.9682940123307138
100230.7772061132,94936.229512894,22960.44790323764,1815.3625243300057,0.9697339735986613
107835.38522030231,97057.5952848723,28969.750545590065,2240.2332999500222,0.9792232962441989
113529.23075933637,102082.29592737724,32399.092428263382,2110.9479508190593,0.9718926807113484
112671.81086688873,101316.64160887655,30007.41619197826,2121.149982375558,0.9736835641151933
103319.21741175,97256.41175574632,26550.33214651096,1886.3587374373617,0.9571959377450154
112044.91363596928,99819.43256746061,31797.0481372628,2211.0088110774213,0.9760646188732828
105697.18252710927,95385.91154311763,31429.720331922726,2106.0100544089155,0.985986062907995
113545.31657653366,103756.33889891696,27615.008395939207,1931.6907423510877,0.9737647881276584
101930.94696190495,95385.91154311763,27206.560507182403,1822.084999378017,0.9727424130307765
112537.10999263365,98322.22352604465,34558.901295193216,2159.68918733211,0.9738439884040876
112030.4769508915,102082.29592737724,30846.098952431417,2091.9795249773947,0.9680222863285092
104212.25265090262,96446.59442910677,26874.68543777647,1845.953159573387,0.9662609461451191
103195.58285176504,90223.14139643588,28085.11283422238,1884.5646463259022,0.9578796648049622
96629.87257858692,85744.72194253067,25184.24699095684,1857.901980982571,0.9585577872268993
101196.38081945719,96381.65153604753,23650.048501336492,1784.8182362224502,0.9652888376711946
104313.16086186653,95385.91154311763,29556.839677606633,1866.687792191633,0.9794644793812325
117446.22160133881,107028.40038935756,33284.34135129737,2262.2855609863336,0.9704748852686064
109479.88345043671,97689.90940545847,29107.683714099614,1999.503697863688,0.9776104629000255
105236.70170961146,97057.5952848723,31906.577089316223,1978.6129964923432,0.9736955154719766
113055.1524385624,99316.80114357627,31873.263593025124,2228.293689728204,0.9720532738573273
113695.54705210484,104172.52099911706,31841.493055249084,2072.631086935695,0.965581478197399
102498.80011469028,92579.68545466494,28827.947607386715,1836.526092180816,0.9780031452507751
110542.94323882759,101316.64160887655,30679.220036444138,1996.2248020298427,0.9722540603644564
103083.21551055471,96927.7094987538,27222.50073000768,1992.740333957918,0.9809396347645827
105791.89936637717,97321.35464880557,29684.86559355422,1940.5149759207875,0.9688814052508791
105173.52573250076,99685.35590022919,25568.084758907095,1855.915850021933,0.964782484287535
101227.55779206457,95835.59357334126,27029.677448743067,2015.088360885248,0.9752349645312606
105418.78023030823,94936.229512894,27932.05255953892,1855.0386994488053,0.9743564300479493
112289.16434392058,102847.95024587792,31607.95320602819,2373.612842387261,0.9797298053048119
112225.26007559139,103302.14457239743,28106.622698348507,1987.6866636105037,0.9679883637531245
104111.9411526232,92716.05430402889,27661.655298167378,2074.4891972759315,0.9775693770311081
100971.66404038815,95835.59357334126,24527.908593797703,1774.4742005342034,0.9663377648207504
107552.2099855375,97057.5952848723,30049.36297329741,2123.5729030869975,0.9737659215689266
107391.58997593603,97953.66876939175,27876.331782722948,1949.091501227732,0.9614703332546953
111980.76346021479,104172.52099911706,28762.736565283907,1932.216199128599,0.967288154928963
106247.44087912254,97256.41175574632,30755.938271260013,2043.3699823466716,0.9728044885989657
109063.22273021365,97057.5952848723,32570.962245126622,2082.492703618819,0.971870822052133
109889.08797235241,97057.5952848723,30159.94042833183,2054.3464236655846,0.9744238749946711
105672.37459574542,92716.05430402889,31679.154486761534,2156.752178293371,0.9781377264454035
110467.95281645337,102847.95024587792,32334.81268754236,1970.6253133905702,0.9670849819720442
105509.90793247802,96260.67176281642,30470.332521482374,1986.6377099021256,0.9741425888198934
109959.81421172638,97057.5952848723,32806.3045807249,2221.962674179284,0.9802586220736496
107504.1797011723,92397.07404891125,33055.23535010222,2142.991956757343,0.9810529847523268
109498.25465049002,99685.35590022919,29892.2645291551,2182.4916149484507,0.9849403011702246
100377.12740521359,90495.8790951638,25460.703269753227,1781.2554419532105,0.9714026926790393
107480.53493260282,97689.90940545847,31121.23156736454,1898.670592218226,0.9720853350336544
107301.991717858,97624.96651239923,27797.559537101508,1860.7823870163795,0.9667099087898002
106222.61748254298,97057.5952848723,27526.03387149572,2118.005545502576,0.9602321091452509
109543.93400813061,97953.66876939175,32085.33938557063,2219.9212033656913,0.9712569007223159
107087.0569818212,93711.7942969588,32188.03833314566,1983.152690519245,0.9756978084723711
112498.27404077735,97953.66876939175,31625.585375739804,2136.1589563358484,0.9805698347135887
111178.14370947971,101048.48827441371,31951.019613283872,2302.7110816343607,0.9818315928959643
107671.42660842999,97953.66876939175,29316.179409207725,1971.2888593847533,0.9742383785235407
109298.84553461074,100585.08688596128,29316.455789592263,1994.3980409778758,0.97941024876221
107696.55122226181,101048.48827441371,28946.556902347984,1953.6822689394032,0.9662477899644801
100913.49672575762,84146.39802353314,30544.662206901827,2021.241765279905,0.9799907899094502
112313.25197821193,99819.43256746061,31967.64049385801,2131.178947837542,0.9755361828994716
112500.66992949293,97256.41175574632,33681.365839626844,2269.3906057945524,0.9744169239183423
113013.54299762512,97953.66876939175,28165.09957733495,2250.5936669741554,0.966275416447874
112360.88516066952,99819.43256746061,32159.924109817784,2069.0901231528164,0.9664546240726596
110206.84323039728,99316.80114357627,30238.82604756488,2148.2611637377177,0.9670080012605208
103307.79642475594,90176.89884004615,29986.23356783458,1967.2469912363601,0.9775827797438964
104547.24138245136,95385.91154311763,28717.369648449163,2070.761920038315,0.9723173336262892
103719.55145183015,96381.65153604753,28443.73094443396,2007.1880822678886,0.9737708019525683
109385.05707867176,98322.22352604465,32122.617464438805,2073.0475705902063,0.975349058989058
102170.43855710347,97689.90940545847,20845.92380354045,1620.1314507102845,0.9586791083428028
107284.88293641857,99685.35590022919,27467.620079480148,1867.131322116281,0.9551414372663793
104719.81728134032,95931.9695058239,28728.994504010032,1933.6315198379905,0.9697087112428016
106437.18026222308,97057.5952848723,28195.80114567072,1873.4745942139555,0.9821273216106546
104409.69706557866,90359.51024579984,31808.05887830567,2129.327570554571,0.9808561938144101
104102.3869725826,97585.11401273884,24950.264527935135,1859.4194512438187,0.9616112788826334
109987.59829019233,99316.80114357627,29589.77923629259,2136.6801718055244,0.965197229356203
108226.1125137329,96927.7094987538,30056.308931696763,2169.9079783158545,0.9803222712421931
102330.92496374149,90495.8790951638,28717.398475772337,2021.053805638496,0.9730591805516691
108718.97919857017,96992.65239181306,30921.717153566868,2049.468847620803,0.9819876280036837
102494.58158597299,87087.93662337662,29396.541095432734,1967.879171001623,0.9807595031112292
100620.20669965252,90495.8790951638,26917.340139680637,1927.5471642018579,0.9793314924963731
110095.82134301437,101182.56494164513,27331.961555510272,2063.0990529734195,0.9601108527874012
103701.13377683144,96381.65153604753,27821.153210526038,1937.883936574683,0.9713623681597648
107491.8785107979,97057.5952848723,31148.03193099014,2086.1131468211465,0.9757609450860796
112685.97769876313,103302.14457239743,31462.00116515225,2145.4340867094893,0.9732221006245534
106817.6246658531,99685.35590022919,28350.733663868934,1984.2613306411783,0.9696854297492531
107912.48257343243,97585.11401273884,29421.452335275077,2044.6752382997965,0.9706456125131685
103553.5213832808,93776.73719001804,28787.560080835778,2030.3030473497317,0.9727125927054694
110835.40399215296,101048.48827441371,29887.888196033902,2020.1304786166725,0.9649767208367774
107278.04210415359,93165.73633425252,32281.079040382414,2144.9772976330937,0.9755818735522304
103745.5785423823,95996.91239888314,27552.529172346352,1992.827132069576,0.9600557326954521
104330.6368830407,95385.91154311763,28892.861976941025,1954.0929999163945,0.9792579153163229
99490.58242029186,87087.93662337662,28136.80589642288,1858.2880622295677,0.9715370406655548
107005.30529167039,98322.22352604465,28207.136075162234,1864.4682120455022,0.9645786363413331
106244.52610685553,88791.9078592702,33577.63752463608,2090.627621536534,0.9761490747071018
110896.19823851968,101316.64160887655,29001.092433494327,2213.221559830492,0.9686331464117427
108154.49893108923,101182.56494164513,26693.652707117588,1743.1361246820984,0.962744468629563
107694.70949734327,96927.7094987538,33131.27943355461,2058.110227665503,0.9862272855790888
106745.18086753611,99685.35590022919,26994.266479055623,2062.996986550594,0.9733282824086713
105834.57791454253,95835.59357334126,31272.971526419184,1886.03905769593,0.9799006540905947
102862.14844300282,92397.07404891125,27643.679616006826,1902.2968073448308,0.9638667715997253
108021.33637006457,101182.56494164513,27178.41283143592,1894.4757270227528,0.966139885955982
106610.07606309047,90359.51024579984,30618.10264351745,2055.748753419683,0.9743603163396652
109336.72128602746,98988.09888658376,33130.16572047374,2071.543585395155,0.9802786210644341
109519.5093077281,97321.35464880557,31366.40177228106,1952.4864061274245,0.9779927309284924
108240.7037108317,97953.66876939175,28268.161045497516,2101.1729310050073,0.9613865802730416
105597.8456911622,96927.7094987538,26779.132941741675,1951.0514123956125,0.969798677274138
101187.32045326929,90040.5299906822,28072.360137684544,1839.1537748057171,0.972040566516635
109255.09092508524,97953.66876939175,29873.157967207815,1895.5503358506585,0.9772342475901505
106106.29864641411,98322.22352604465,25726.599004381795,1724.141861954561,0.9583813924409502
108709.21369854052,100216.53212930838,31384.412964999665,2093.4497677476365,0.9582716535614287
98842.7846479586,92716.05430402889,21025.58661022618,1890.8208123097143,0.9378490897623801
102736.4472482766,96992.65239181306,24636.646579933793,1781.9091166658873,0.9558251490411872
114189.19887896639,103302.14457239743,29307.890364076397,2375.5787675654183,0.9713096295475645
102715.9120219536,95385.91154311763,25766.192871391107,1839.2581040214611,0.9852784443321666
100947.30415316392,95996.91239888314,25635.853422184686,1842.6723950373016,0.9698001180941309
108780.12591046032,101316.64160887655,27031.168027399744,2016.6841395839022,0.9566602176996706
116507.91520208481,102082.29592737724,33825.17527345216,2161.9260448733303,0.9789554316856002
110921.18811814832,97689.90940545847,32279.17383941313,2073.0975604127616,0.9758250110211267
115136.59953693824,112137.39343969553,30540.37040863907,2017.6689200662117,0.9623001397358749
102953.19064174373,93165.73633425252,29082.757104507113,1955.1987387286583,0.969747272181125
108630.79127671038,101048.48827441371,28586.620162011954,2064.6038682562216,0.9686357738871957
113508.49970401725,98322.22352604465,32600.96027005695,2268.4747706297644,0.9802306875177085
105822.58088614423,97256.41175574632,26940.214336741577,2024.1925568128763,0.9764554998927003
114872.50317070655,111179.91124019798,30419.757414994194,2209.2907485677356,0.9735215978125191
106502.34994258675,96446.59442910677,30654.101373252444,2067.280938905978,0.9685373087717909
101354.92893093504,93575.42544759484,23628.40177272155,1688.2189788936928,0.9622726613503189
97728.92951350241,90359.51024579984,22477.46877680561,1579.7903954218702,0.9634610157732431
104948.10585037619,96381.65153604753,27773.90653599325,2109.1470311842672,0.9693512348795391
108314.15948783296,97585.11401273884,29197.75154174344,1972.1087691096984,0.9725183701810142
105177.42895149568,93711.7942969588,28354.333851995307,1841.7637603245178,0.9666743085483713
101659.39227651281,96992.65239181306,23820.47769703397,1755.929135945626,0.9529356992770728
110044.36715557985,97624.96651239923,32165.381018496108,1976.36989496521,0.9737807649849688
105027.00749169006,95835.59357334126,28133.10413799863,1944.296329450201,0.9657886764078306
106424.65029654454,97953.66876939175,25754.72617472043,1851.2056635131255,0.9718351383451416
104292.54105055059,90495.8790951638,30485.231757425576,1939.4239280337351,0.9771775808804385
102502.38054287476,90495.8790951638,29365.189087888,1932.348236621062,0.9843946665160079
104069.40813857647,96381.65153604753,27558.188395656343,1921.8095956277346,0.977941481618735
108213.372126026,98442.04092387749,30157.89416726396,1899.105699947873,0.9764333038289619
108912.06604640267,97057.5952848723,32078.97167619718,2196.548460610713,0.9810277701949723
100225.22580880749,87087.93662337662,26632.07729554212,2015.1048779141022,0.9675438534766243
108914.93896604993,95835.59357334126,32933.28098390623,2074.78621957812,0.9806843577019112
111440.4357215087,99685.35590022919,30733.284362171267,2118.452272616044,0.9735020481082621
102582.07506795373,95835.59357334126,28191.291709504516,2000.5456615545522,0.9742859370511419
99511.2206974213,95931.9695058239,23090.583594268377,1695.3632794828206,0.960956794196781
111408.65528570581,101316.64160887655,31061.65578553415,2156.8367110408876,0.9691681626889472
105324.6355507468,102082.29592737724,24797.55149177986,1897.2378246569976,0.952284373783264
106857.20724071523,96992.65239181306,30487.394574546615,2052.840253012464,0.9767003516206887
110036.01290180051,98322.22352604465,31602.98599417949,2145.3734889621783,0.9742147455717561
105785.78512223189,98322.22352604465,27967.45686054257,1882.0937001477537,0.9680732918504936
107491.47667274608,96992.65239181306,31656.729274924197,1983.2116358818446,0.9789835408475249
102777.32240519683,92716.05430402889,26920.435778264244,1853.508897549603,0.9665112086308796
111050.42491622723,100585.08688596128,30343.42683448539,2264.4988629295403,0.9821147192492672
106155.65938137984,92579.68545466494,29535.48054921172,1996.2939582281633,0.9730198285303205
104537.5819975016,93575.42544759484,30236.260504181464,1998.6033469414017,0.9690676065217838
107243.57972401449,97585.11401273884,27415.905248005714,1849.1237303636838,0.9709075333583811
108823.13421731502,101182.56494164513,30024.91702039284,2105.8652252027764,0.969080374604936
100581.04270156648,96927.7094987538,26435.66824085832,1837.3936386440187,0.9522928718829452
106596.05556332332,95835.59357334126,28261.742601388167,1995.763510984282,0.9697379660582826
106482.93834562553,98322.22352604465,26059.45909541891,2065.606811218055,0.9604381622863828
104315.52028613379,89857.91858492851,30085.33924584854,2044.2979430237772,0.9700586303862664
105822.59634985281,97585.11401273884,28348.304125748506,2049.555280533868,0.972468414661408
98309.13693503338,87087.93662337662,26556.890536026352,1859.6403327813107,0.9689424490881018
105828.11541298871,99685.35590022919,25755.869717864643,1743.6007262127732,0.9513264790704778
104411.33267963502,94936.229512894,29923.4864517665,1872.6903304674581,0.9813442050256159
110072.82561107149,96992.65239181306,30382.11001306375,2070.5746021238842,0.983681390248591
108645.36243319523,97321.35464880557,32872.03853147435,2041.2892854937302,0.9792995715972639
111379.49092345573,103756.33889891696,27197.434922858094,2022.9896744190899,0.9601448827049164
117367.00047768524,115331.4220910384,32968.49059865378,2045.9685007296057,0.9795417544956
109302.58745229516,99685.35590022919,31202.365172931986,2018.3181555937438,0.9783045444921802
104714.97976553388,97585.11401273884,27862.203162276965,1874.0056807087137,0.9701257686718429
108446.78728814416,97585.11401273884,31807.837645375985,2151.9995676879907,0.9777657176985456
102389.14468917466,101048.48827441371,23000.5352064932,1766.2340215012593,0.9659139634521763
101516.67603086478,93165.73633425252,27444.413050683575,1801.3883141828987,0.9824363716325442
102770.99111397953,90359.51024579984,29394.47486910908,1922.1472797156741,0.9780675806148348
101432.06140341295,95385.91154311763,24955.782158373368,1873.7077230884304,0.9718506665517922
99557.06462940214,90223.14139643588,25770.98172008077,1794.1865675723382,0.9795158414760757
106531.4119681319,96381.65153604753,31466.449831654318,2017.7324192054323,0.9760359043158507
99119.21226515267,96381.65153604753,20777.722552079595,1607.7815888433236,0.9319307959848622
106075.40711171879,96381.65153604753,29176.128536798456,2089.7463844133217,0.9746923416948573
105105.7888496659,99316.80114357627,27058.37847420328,1865.9792383415554,0.9670220395726636
106921.83360136226,95996.91239888314,31359.33587417624,2141.1943576165445,0.9681955933074178
107049.26535214332,96992.65239181306,30714.543766017065,2066.5496702023083,0.9703310278908667
109596.04596960977,97057.5952848723,31577.630418162746,2183.8288810733998,0.980935558368378
108591.01616584316,101316.64160887655,28796.718873613554,2149.9060255776894,0.9695469648873566
106819.20978045854,97256.41175574632,31305.7442678527,1981.7829630962267,0.970981036551608
111361.91532365477,101182.56494164513,31861.86816127368,2263.3642807357887,0.9683124977415789
110506.67904795728,101048.48827441371,29503.299725180907,2145.270642421013,0.9582003473920493
101081.6721468253,95931.9695058239,28140.9057386061,1992.7030497303685,0.9738355216868401
116071.26641408457,108943.36478835266,31362.38265460683,2338.0836185587946,0.971290439734195
103574.09659281875,93711.7942969588,30436.062797277846,1934.7339968354704,0.9801618649407867
105490.59603693632,96381.65153604753,30663.700381632567,1926.4698737674762,0.9838453960849314
110775.87075427687,99685.35590022919,31682.575872566278,2116.2837282944447,0.9772950512754711
97500.04245083149,90223.14139643588,24526.260395681355,1823.121720208234,0.9813831678625872
108545.52526681568,97624.96651239923,27436.889766684253,2052.34650114701,0.9716037818889658
109292.89700198453,101316.64160887655,29528.552983434645,2021.415003082896,0.9736582394167415
108838.53598133998,97321.35464880557,29888.93460144576,1952.5571686709068,0.9773215449755674
112185.67238417947,101048.48827441371,32879.37782469973,2138.424901452181,0.9767240833596947
110519.43730778153,104038.44433188564,31091.981494728167,2205.2707102641607,0.9572244081397323
109895.46233667895,99187.11844687443,30432.20362251195,2130.2181826071082,0.9756939580164906
110231.80134241853,99685.35590022919,31599.601232283483,2218.175723377118,0.974160684012286
106462.64583287458,96381.65153604753,27655.752801300932,1932.1552956317546,0.9845480659801317
110454.49392258357,101182.56494164513,28211.00319765523,2129.0232776577154,0.9627663721706414
103491.89264390629,97321.35464880557,27424.07857380402,1954.762964397067,0.9725799788041307
102555.43166756678,90495.8790951638,28413.6908792822,2048.259454324155,0.9776205065692202
105240.60261219715,96992.65239181306,27511.074699314344,1989.67083207585,0.9712717879981194
108703.60994708871,97585.11401273884,30735.41997462228,2103.298842346661,0.96134545131523
111841.35902062025,101182.56494164513,34210.873506747135,2006.9710059340268,0.9753396335444806
115469.95574824499,105895.6575171153,33262.2060692218,2090.4311511322394,0.972131183857693
104115.2239588891,90040.5299906822,29990.639108124913,1919.6600832591018,0.9780265724763088
110295.54027291814,102082.29592737724,33331.142196075074,2083.841831519333,0.9721434621171188
110498.5371507696,97953.66876939175,30521.56468308332,2141.4802405958417,0.9808608222006312
105540.22695052224,96927.7094987538,29414.3385378311,2073.990199474268,0.9766248562136214
111691.66517188807,101948.21926014582,30813.46791071792,2063.1370175834154,0.9776170611152909
104500.12986807011,95385.91154311763,30724.411515715066,1923.0264375870731,0.9732401098156619
112569.33166123209,99819.43256746061,29966.919158579192,2033.484671326219,0.9701660086810363
103940.00411353861,97585.11401273884,28117.92521637941,1943.7485748108472,0.9742108731864039
112011.921798135,99053.04177964301,34439.38511859867,2186.260530935027,0.9831135970630764
107425.3675646932,97057.5952848723,29529.15242370795,2061.516941735569,0.9734788207558229
112435.48550587714,99450.8778108077,35325.03483835623,2156.614715828942,0.9712210607577014
110657.93405909334,99685.35590022919,32042.710096955634,2138.7533662148567,0.9840044727908516
104734.69575105811,97057.5952848723,27758.370382426958,1935.8968619123148,0.9675831935535315
107918.32884262044,96992.65239181306,31167.896815028875,1967.0015849113013,0.9705703454186264
109740.75668703951,102536.49025389676,29700.18062614623,1992.3544991711458,0.9594028893484454
106174.67667925723,97321.35464880557,30364.742686651032,1889.6304734688201,0.9674462846705412
102773.2903669681,94936.229512894,28317.911282888577,2114.6870730529868,0.9805524513572356
106785.34928501425,96381.65153604753,30745.856091433026,1995.8901029904525,0.9653252568480707
104407.07301460025,84401.50726168472,32410.091394291947,2072.302830291743,0.9841532868966328
102855.03989854823,90223.14139643588,27426.57460808536,1869.9949824375258,0.9751005974989598
100167.13600146736,90495.8790951638,26414.99041993189,1757.4897203869696,0.9661776950847125
105153.17797750916,94936.229512894,30940.721206382244,1976.4786188563785,0.9839777648009828
108465.62576445832,99450.8778108077,27361.41499415296,1899.024912614547,0.9649167615746415
103281.87860490843,95931.9695058239,26716.689205701718,2091.557528472076,0.9771420540497545
112483.23445545619,102082.29592737724,29986.839637587294,2314.5948509904715,0.966466143476548
109317.27817836609,99819.43256746061,29571.394642892195,1970.2345744781894,0.9736357631677427
117116.59920094341,107985.88258885511,31791.276700908416,2286.587004872052,0.9714228806241229
105670.83052657226,96992.65239181306,28657.43096848185,1952.8326428838734,0.9761282093730003
106518.29922659251,92716.05430402889,31361.85584532865,2144.897429809562,0.9776643722215111
104857.31969649503,95385.91154311763,27089.99724554651,2074.2623815987536,0.9650447923946709
111134.242779829,103302.14457239743,28608.925965837072,1970.14440923335,0.9635874372260024
96564.68512247951,89857.91858492851,23136.567984853133,1733.103996903403,0.9692961685323817
112847.32362979946,100585.08688596128,31203.699901021253,2003.8567893356515,0.977478936035834
112785.12000906735,99685.35590022919,31757.174354857947,2041.3219449719586,0.9790262265754355
110381.8188978634,99685.35590022919,30874.205267602345,2050.991335862071,0.9797526435857028
98827.79143377683,96927.7094987538,22429.661390477846,1762.907201724501,0.9709777028072469
104199.60732372897,96992.65239181306,26369.226394136625,1938.955263472012,0.9666659102509908
105545.27275045951,96927.7094987538,27375.297246804857,1843.3753387226418,0.9694727021052097
110283.9146750113,101182.56494164513,28711.204072127533,1969.7878942463274,0.9655167309072538
114479.13024974421,108943.36478835266,29004.263258410243,2057.6692410029787,0.9569447011181097
108285.54617908393,99685.35590022919,27214.132556684974,2040.843055937945,0.9662122097378938
111004.84613701527,101182.56494164513,30559.18970484385,2107.7576469536634,0.9664414995939742
110184.04698480078,97321.35464880557,32651.663435166192,2234.599284760394,0.9730381480061833
106561.39888391485,97321.35464880557,27421.184195475867,2026.306570350586,0.9780678977237811
113318.39328965952,102847.95024587792,31152.630932675842,2114.1637252029486,0.977174388972938
112905.78638438892,103756.33889891696,30312.588973450296,2016.7779742994126,0.9746456721669864
101947.97682631649,94936.229512894,26153.876211014012,1879.3113549232596,0.9708072951108092
106286.56223410596,96381.65153604753,31901.952518524628,2133.4420179532935,0.9757132920315049
113340.79525911133,101316.64160887655,31228.706983862085,2008.9510044658002,0.9709395742859898
100505.52528989624,93165.73633425252,23824.085802770147,1811.4288282141886,0.9468348950089661
